market_id,time,t_ms,best_bid,best_ask,midpoint,spread,bid_depth,ask_depth,bid_levels,ask_levels
2b788dde-56f6-5868-b7d4-2be8481cca49,2026-07-15T04:10:01Z,1784088601312,0.0960,0.1120,0.1040,0.0160,8075.14,2214.01,19,44
2b788dde-56f6-5868-b7d4-2be8481cca49,2026-07-15T04:15:07Z,1784088907730,0.0960,0.1170,0.1065,0.0210,9869.00,11839.69,22,55
2b788dde-56f6-5868-b7d4-2be8481cca49,2026-07-15T04:20:09Z,1784089209853,0.0960,0.0970,0.0965,0.0010,10629.60,11288.86,20,51
2b788dde-56f6-5868-b7d4-2be8481cca49,2026-07-15T04:25:11Z,1784089511428,0.0960,0.0970,0.0965,0.0010,9112.67,11456.50,21,52
2b788dde-56f6-5868-b7d4-2be8481cca49,2026-07-15T04:30:11Z,1784089811949,0.0960,0.0990,0.0975,0.0030,10542.40,11161.22,23,55
2b788dde-56f6-5868-b7d4-2be8481cca49,2026-07-15T04:35:24Z,1784090124011,0.0960,0.0990,0.0975,0.0030,8772.43,11926.37,20,48
2b788dde-56f6-5868-b7d4-2be8481cca49,2026-07-15T04:40:25Z,1784090425480,0.0960,0.1000,0.0980,0.0040,8792.41,11758.42,20,45
2b788dde-56f6-5868-b7d4-2be8481cca49,2026-07-15T04:45:30Z,1784090730334,0.1100,0.1310,0.1205,0.0210,9268.24,3026.62,24,49
2b788dde-56f6-5868-b7d4-2be8481cca49,2026-07-15T04:50:33Z,1784091033966,0.1110,0.1290,0.1200,0.0180,8812.17,12070.82,24,51
2b788dde-56f6-5868-b7d4-2be8481cca49,2026-07-15T04:55:41Z,1784091341473,0.1110,0.1290,0.1200,0.0180,8807.15,12139.87,24,49
2b788dde-56f6-5868-b7d4-2be8481cca49,2026-07-15T05:01:38Z,1784091698273,0.1100,0.1260,0.1180,0.0160,10404.51,11672.79,26,51
2b788dde-56f6-5868-b7d4-2be8481cca49,2026-07-15T05:06:20Z,1784091980700,0.1100,0.1290,0.1195,0.0190,9342.46,11637.64,25,52
2b788dde-56f6-5868-b7d4-2be8481cca49,2026-07-15T05:10:51Z,1784092251360,0.1110,0.1380,0.1245,0.0270,10943.26,10727.62,27,53
2b788dde-56f6-5868-b7d4-2be8481cca49,2026-07-15T05:15:56Z,1784092556109,0.1100,0.1340,0.1220,0.0240,10124.89,10583.57,26,54
2b788dde-56f6-5868-b7d4-2be8481cca49,2026-07-15T05:20:56Z,1784092856962,0.1100,0.1320,0.1210,0.0220,9431.82,10837.57,24,49
2b788dde-56f6-5868-b7d4-2be8481cca49,2026-07-15T05:25:12Z,1784093112095,0.1100,0.1290,0.1195,0.0190,8696.69,12508.07,25,54
2b788dde-56f6-5868-b7d4-2be8481cca49,2026-07-15T05:30:19Z,1784093419169,0.1100,0.1300,0.1200,0.0200,10537.05,12192.57,25,52
2b788dde-56f6-5868-b7d4-2be8481cca49,2026-07-15T05:35:20Z,1784093720087,0.1100,0.1290,0.1195,0.0190,10225.84,12118.27,25,52
2b788dde-56f6-5868-b7d4-2be8481cca49,2026-07-15T05:40:25Z,1784094025695,0.1100,0.1350,0.1225,0.0250,9619.97,11670.02,24,53
2b788dde-56f6-5868-b7d4-2be8481cca49,2026-07-15T05:45:40Z,1784094340106,0.1100,0.1350,0.1225,0.0250,9470.66,11882.37,23,54
2b788dde-56f6-5868-b7d4-2be8481cca49,2026-07-15T05:50:41Z,1784094641337,0.1100,0.1390,0.1245,0.0290,9674.66,10474.37,25,48
2b788dde-56f6-5868-b7d4-2be8481cca49,2026-07-15T05:55:42Z,1784094942015,0.1100,0.1300,0.1200,0.0200,9634.92,10472.17,25,52
